ohe__gender_F,ohe__gender_M,ohe__property_status_Own,ohe__property_status_Rent,ohe__claim_day_of_week_Friday,ohe__claim_day_of_week_Monday,ohe__claim_day_of_week_Saturday,ohe__claim_day_of_week_Sunday,ohe__claim_day_of_week_Thursday,ohe__claim_day_of_week_Tuesday,ohe__claim_day_of_week_Wednesday,ohe__accident_site_Highway,ohe__accident_site_Local,ohe__accident_site_Parking Lot,ohe__channel_Broker,ohe__channel_Online,ohe__channel_Phone,ohe__vehicle_color_black,ohe__vehicle_color_blue,ohe__vehicle_color_gray,ohe__vehicle_color_other,ohe__vehicle_color_red,ohe__vehicle_color_silver,ohe__vehicle_color_white,"ohe__income_group_(-1.601, 56899.2]","ohe__income_group_(56899.2, 60899.2]","ohe__income_group_(60899.2, 64699.2]","ohe__income_group_(64699.2, 257313.6]",ord__vehicle_category,remainder__age_of_driver,remainder__marital_status,remainder__safety_rating,remainder__annual_income,remainder__high_education,remainder__address_change,remainder__past_num_of_claims,remainder__witness_present,remainder__liab_prct,remainder__police_report,remainder__age_of_vehicle,remainder__vehicle_price,remainder__total_claim,remainder__injury_claim,remainder__policy_deductible,remainder__annual_premium,remainder__days_open,remainder__form_defects,remainder__claim_year,remainder__claim_month,remainder__claim_day,remainder__claim_ratio,remainder__vehicle_old,remainder__weekend_claim,remainder__claim_vehicle_ratio,fraud_reported
-0.9646078854989272,0.9646078854989271,0.8988653954267126,-0.8988653954267126,-0.41096462240124454,-0.407215251771427,-0.418145577952018,-0.4095776728774873,-0.4055441029253076,-0.40191291577308785,2.473479510771902,-0.5118544221699962,1.011404024542239,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,2.441539337274898,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,-0.40943886835023263,-0.5777995441044099,-0.577157722821334,-0.5774144513108237,1.7330140748740723,-1.218386632758218,2.2898821543304577,0.6310531080509586,-1.1041783436371917,0.6513192469871931,0.6578782008497253,-1.1674262977836047,-0.5177520034346389,-0.5575120376557912,0.0066219624083652265,-1.2276428729118252,0.013665507197531967,0.703462925053185,-0.06395304825128637,-1.1310666149957638,-0.9094067448957376,0.7930475806782059,-0.569577063962581,0.015103959608686247,1.0168163798248535,1.2986904187916584,-1.13218119403318,-0.5045965283301316,-0.11479504202090661,-0.6411386928968259,-0.17301915531684042,0
1.0366906750743532,-1.0366906750743532,-1.1125136256083605,1.1125136256083605,-0.41096462240124454,-0.407215251771427,2.3915115996146508,-0.4095776728774873,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,-0.9887245608426936,1.534589533055982,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,2.460750722370526,-0.40943886835023263,1.7307040308417234,-0.577157722821334,-0.5774144513108237,-0.5770293585599823,-1.218386632758218,-1.3289358025447149,0.6310531080509586,-1.7255004424263116,-0.9608003971867258,0.6578782008497253,0.8565851239591755,0.5289221123912601,-0.5575120376557912,0.0066219624083652265,0.8145691406394137,0.013665507197531967,0.33077611639856125,0.8781763759725582,-0.6827354792325678,-0.9094067448957376,2.0294741229070077,0.7783162718327719,2.0279583101262673,-0.9834617339387384,-0.15396120979296044,0.8606186880941625,-0.02303786657775306,-0.11479504202090661,1.5597249254788266,0.5799745644661518,1
-0.9646078854989272,0.9646078854989271,-1.1125136256083605,1.1125136256083605,-0.41096462240124454,2.455703698841994,-0.418145577952018,-0.4095776728774873,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,1.011404024542239,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,2.421876067498102,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,-0.40943886835023263,-0.5777995441044099,1.7326286393805614,-0.5774144513108237,-0.5770293585599823,1.2302275216154523,-0.4673124794791975,0.6310531080509586,0.2765374314497418,-0.42342718246208594,-1.5200382057170991,-1.1674262977836047,-0.5177520034346389,-0.5575120376557912,0.0066219624083652265,0.8145691406394137,-0.8844391137734137,-0.19189997179259313,-0.8846434360382979,0.9349105750352765,-0.9094067448957376,-2.755583911334958,0.5184592231349259,0.5183175472380815,1.0168163798248535,-1.3160825126606555,1.0820408972194229,0.3711393840372184,-0.11479504202090661,-0.6411386928968259,-0.23561774797155444,0
1.0366906750743532,-1.0366906750743532,0.8988653954267126,-0.8988653954267126,-0.41096462240124454,-0.407215251771427,-0.418145577952018,2.4415393372749112,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,1.9536804932946361,-0.9887245608426936,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,2.406578375837712,-0.4063800493520394,-0.40943886835023263,1.7307040308417234,-0.577157722821334,-0.5774144513108237,-0.5770293585599823,-1.218386632758218,-0.12266315025299064,-1.584652681750914,1.243038474010595,-2.3328863074036614,0.6578782008497253,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,0.6617865581228369,0.8145691406394137,-0.4353868032879409,-0.9388381796783134,-0.8578577441626303,-0.7121325049855713,1.7591851238726877,0.023976785008551084,0.48398377015463645,0.015103959608686247,-0.9834617339387384,0.7176297673578108,-1.4643145077210704,-0.8211334568052769,-0.11479504202090661,1.5597249254788266,-0.5407148359060163,1
-0.9646078854989272,0.9646078854989271,-1.1125136256083605,1.1125136256083605,-0.41096462240124454,-0.407215251771427,-0.418145577952018,-0.4095776728774873,2.4658230579283753,-0.40191291577308785,-0.4042887744350233,1.9536804932946361,-0.9887245608426936,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,2.4423670474411088,1.7307040308417234,-0.577157722821334,-0.5774144513108237,-0.5770293585599823,-1.218386632758218,-1.7597474640774735,0.6310531080509586,0.5526805864671285,-2.3328863074036614,0.6578782008497253,-1.1674262977836047,-0.5177520034346389,-0.5575120376557912,0.9000282292917358,0.8145691406394137,0.4627178176830048,-0.9056078050047952,0.37560557516270887,0.12815309915969475,-0.9094067448957376,2.451032291452889,0.25124316833002497,0.015103959608686247,1.0168163798248535,-1.0255521869437316,0.5284853744062721,-0.5067608989305418,-0.11479504202090661,-0.6411386928968259,-0.04728851061964634,1
-0.9646078854989272,0.9646078854989271,0.8988653954267126,-0.8988653954267126,-0.41096462240124454,-0.407215251771427,2.3915115996146508,-0.4095776728774873,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,-0.9887245608426936,1.534589533055982,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,2.473479510771895,-0.4155277093986508,-0.4063800493520394,-0.40943886835023263,1.7307040308417234,-0.577157722821334,-0.5774144513108237,-0.5770293585599823,-1.218386632758218,0.9974471697321817,0.6310531080509586,0.6217163752214752,-2.3328863074036614,-1.5200382057170991,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,0.5724459314344998,-1.2276428729118252,-0.4353868032879409,-0.814153315196753,0.7637388067611064,0.4198171964397998,-0.9094067448957376,0.40941992152981377,-0.11882482973623594,-0.488109628020709,1.0168163798248535,0.42709944164088703,1.6355964200325734,0.31174554093443196,-0.11479504202090661,1.5597249254788266,0.7553281286920168,1
1.0366906750743532,-1.0366906750743532,-1.1125136256083605,1.1125136256083605,-0.41096462240124454,-0.407215251771427,-0.418145577952018,2.4415393372749112,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,1.011404024542239,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,2.460750722370526,-0.40943886835023263,-0.5777995441044099,-0.577157722821334,-0.5774144513108237,1.7330140748740723,1.2302275216154523,0.049661514360112805,-1.584652681750914,-0.6209278223567649,2.1018050439451113,0.6578782008497253,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,1.0787094826684098,0.8145691406394137,-0.4353868032879409,2.4830103828316052,0.8147964007830415,2.509271468942632,-0.9094067448957376,-0.12506526217383276,-0.09195434231655995,-0.488109628020709,1.0168163798248535,0.7176297673578108,-1.6857367168463306,0.5771371687095294,-0.11479504202090661,1.5597249254788266,0.7961387119411218,0
1.0366906750743532,-1.0366906750743532,-1.1125136256083605,1.1125136256083605,-0.41096462240124454,-0.407215251771427,-0.418145577952018,2.4415393372749112,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,1.9536804932946361,-0.9887245608426936,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,2.441539337274898,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,-0.40943886835023263,1.7307040308417234,-0.577157722821334,-0.5774144513108237,-0.5770293585599823,1.2302275216154523,-0.5534748117857493,-1.584652681750914,-0.4138204560937249,-2.3328863074036614,-1.5200382057170991,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,0.03640217130447758,0.8145691406394137,0.013665507197531967,1.021748033875844,0.3163939697147284,0.3735515634726624,-0.9094067448957376,-0.7031219028263903,-0.11149722143226719,2.5311718977556623,1.0168163798248535,-0.4444915355098842,1.0820408972194229,0.2419627984072163,-0.11479504202090661,1.5597249254788266,0.13096228772090732,1
1.0366906750743532,-1.0366906750743532,0.8988653954267126,-0.8988653954267126,-0.41096462240124454,-0.407215251771427,-0.418145577952018,2.4415393372749112,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,-0.9887245608426936,1.534589533055982,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,2.460750722370526,-0.40943886835023263,-0.5777995441044099,-0.577157722821334,-0.5774144513108237,1.7330140748740723,0.005920444428617288,-0.2949878148660941,0.6310531080509586,0.20750164269539512,2.1018050439451113,0.6578782008497253,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,0.0066219624083652265,0.8145691406394137,0.013665507197531967,-0.04788306126770877,-0.8324504455133198,0.36810687988378105,-0.019876121972929178,0.6803150809532477,0.3099468175749857,-0.9913232156501043,-0.9834617339387384,0.42709944164088703,-1.13218119403318,-0.9052761976893219,-0.11479504202090661,1.5597249254788266,-0.7871642793097106,0
1.0366906750743532,-1.0366906750743532,0.8988653954267126,-0.8988653954267126,-0.41096462240124454,-0.407215251771427,-0.418145577952018,-0.4095776728774873,-0.4055441029253076,-0.40191291577308785,2.473479510771902,1.9536804932946361,-0.9887245608426936,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,2.441539337274898,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,-0.40943886835023263,1.7307040308417234,-0.577157722821334,-0.5774144513108237,-0.5770293585599823,0.005920444428617288,-0.7257994763988527,0.6310531080509586,-0.7589993998654583,-0.5680978254841269,0.6578782008497253,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,1.2871709449411963,0.8145691406394137,-0.8844391137734137,0.1986026120184848,-0.1563375446003456,0.16883403107680275,-0.019876121972929178,-0.9944627955204935,0.30735909562643043,-0.488109628020709,-0.9834617339387384,0.7176297673578108,1.192752001782053,-0.10538076085578402,-0.11479504202090661,-0.6411386928968259,0.34647926548193253,0
1.0366906750743532,-1.0366906750743532,0.8988653954267126,-0.8988653954267126,-0.41096462240124454,2.455703698841994,-0.418145577952018,-0.4095776728774873,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,1.9536804932946361,-0.9887245608426936,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,2.5029358896777154,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,-0.40943886835023263,-0.5777995441044099,-0.577157722821334,1.7318582826078222,-0.5770293585599823,0.005920444428617288,0.91128483742563,-1.584652681750914,0.3455732202040885,0.19814680748437286,0.6578782008497253,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,-0.5294217977216571,0.8145691406394137,2.258927059624896,1.0209836954683544,-0.8514333665343076,1.3185343683210593,-0.019876121972929178,0.9556624825053895,-0.06999845724900283,-0.9913232156501043,1.0168163798248535,-0.4444915355098842,1.192752001782053,-0.9479582217473425,-0.11479504202090661,-0.6411386928968259,-1.6889672763299746,0
-0.9646078854989272,0.9646078854989271,-1.1125136256083605,1.1125136256083605,-0.41096462240124454,-0.407215251771427,2.3915115996146508,-0.4095776728774873,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,-0.9887245608426936,1.534589533055982,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,2.441539337274898,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,-0.40943886835023263,1.7307040308417234,-0.577157722821334,-0.5774144513108237,-0.5770293585599823,1.2302275216154523,-1.4150981348512666,-1.584652681750914,-2.5194120131012983,-2.3328863074036614,0.6578782008497253,-1.1674262977836047,1.5755962282171592,-0.5575120376557912,0.6320063492267246,0.8145691406394137,0.013665507197531967,-1.7167621835710514,1.347418942523278,0.7580016704882081,1.7591851238726877,-2.15351542114359,0.10305703266180208,-0.9913232156501043,1.0168163798248535,1.589220744508582,1.303463106344683,3.2208584499792146,-0.11479504202090661,1.5597249254788266,0.9550399569259055,1
1.0366906750743532,-1.0366906750743532,-1.1125136256083605,1.1125136256083605,-0.41096462240124454,-0.407215251771427,-0.418145577952018,-0.4095776728774873,2.4658230579283753,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,-0.9887245608426936,1.534589533055982,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,2.460750722370526,-0.40943886835023263,-0.5777995441044099,-0.577157722821334,-0.5774144513108237,1.7330140748740723,1.2302275216154523,-0.12266315025299064,0.6310531080509586,-0.6209278223567649,2.1018050439451113,-1.5200382057170991,0.8565851239591755,2.6222703440430584,-0.5575120376557912,1.2871709449411963,0.8145691406394137,0.4627178176830048,0.9956196789915367,0.16027488745585278,-0.439796650901253,1.7591851238726877,1.0658014431262464,0.5841589572782803,0.5183175472380815,-0.9834617339387384,1.0081600930747345,-1.2428922985958102,-0.4038120988344331,-0.11479504202090661,-0.6411386928968259,-0.21938095868837623,0
-0.9646078854989272,0.9646078854989271,0.8988653954267126,-0.8988653954267126,-0.41096462240124454,-0.407215251771427,-0.418145577952018,2.4415393372749112,-0.4055441029253076,-0.40191291577308785,-0.4042887744350233,-0.5118544221699962,1.011404024542239,-0.6516400499673518,-1.0635459858256993,-0.41883338378308593,1.4577603157212649,-0.40957767287748514,-0.39953080864912577,-0.41290304380981596,-0.4042887744350222,-0.4155277093986508,-0.4063800493520394,2.4423670474411088,-0.5777995441044099,-0.577157722821334,-0.5774144513108237,1.7330140748740723,1.2302275216154523,1.6005834958780438,-1.584652681750914,1.104966896501902,0.4398504941858381,0.6578782008497253,0.8565851239591755,-0.5177520034346389,-0.5575120376557912,0.7809073937072863,0.8145691406394137,-0.4353868032879409,-0.34930845369213775,0.3885903641503205,-0.01615224545896664,-0.9094067448957376,1.4881592862292257,0.30308719721476823,-0.9913232156501043,1.0168163798248535,1.589220744508582,0.6391964789689023,-0.3196206310312415,-0.11479504202090661,1.5597249254788266,0.4554750741231878,0
